# Figure-4 INTERIM export. One row per structure with BOTH pressure legs ok.
# exported            : 2026-09-06T06:52:41Z  (2026-09-06 15:52 KST, cluster clock)
# source              : logs/fig4.runs + RASPA .data on dirac-bei, joined to
#                       screen/fig4_ledger.csv (cycles) and harness/fig4_submit.py
#                       load_queue() (segment). Read-only; nothing was submitted.
# units               : N65, N5_8, working_capacity, uncertainty, agent_value are all
#                       cm^3 (STP)/cm^3 framework. N65 is 65 bar, N5_8 is 5.8 bar,
#                       working_capacity = N65 - N5_8, uncertainty = legs in quadrature.
#
# per-segment completion   both legs ok / structures in segment   ->  rows exported
#   sample             1497 /   1500  ( 99.8%)            1497
#   descriptor_tail     847 /    858  ( 98.7%)             847
#   agent_tail          124 /    571  ( 21.7%)             124
#   claims                0 /      2  (  0.0%)               0
#   TOTAL              2468 /   2931            2468
#   Segments are OPEN. These rows are a subsample of each segment, so the top of this
#   file is not the top of the segment: an interim view, not a result.
#
# note: 76 structure(s) appear on MORE THAN ONE ROW because they are in
#   the queue at two grades, which are two separate measurements at different cycle
#   counts. Key on (structure_id, segment), not on structure_id: 0000[Cu][tbo]3[ASR]1, 0000[Cu][tbo]3[ASR]2, 0000[Er][lcy]3[ASR]1, 0000[Er][nan]3[ASR]1, 0000[Lu][lcy]3[ASR]1, ...
# note: 46 ok run(s) in logs/fig4.runs belong to no Figure-4 queue segment
#   (the Stage-0 ppn=1 requeue writes to the same log) and are excluded.
# agent_value is the HIGHEST agent-reported deliverable_capacity for that structure in
#   analysis/fig2_claims_long.csv, and agent_run the run that reported it. EMPTY MEANS
#   UNCLAIMED, NOT ZERO. It is the top of a band, not a number: the highest retained
#   claim is 200.125 +/- 0.529 (rep06, 2016[Cu][pts]3[ASR]1), yet 12 runs on that one
#   structure span 198.85-200.12, so the fleet's own spread there is ~1.3 units.
#
# Every line above begins '#' and is header; the CSV header row follows. No structure id
#   contains '#', so pandas.read_csv(path, comment='#') reads this file as-is.
structure_id,segment,init_cycles,production_cycles,N65,N5_8,working_capacity,uncertainty,agent_value,agent_run
2020[Cu][she]3[ASR]1,descriptor_tail,2000,10000,230.113832,82.487590,147.626242,2.367317,,
2016[Cu][nbo]3[ASR]36,descriptor_tail,2000,10000,241.009990,93.470761,147.539229,1.400607,,
2012[Co][scu]3[ASR]1,descriptor_tail,2000,10000,232.945603,85.413146,147.532457,1.583877,,
2010[Cu][nia]3[ASR]1,descriptor_tail,2000,10000,187.302658,39.868672,147.433986,0.987423,,
2018[Cu][nan]3[ASR]12,descriptor_tail,2000,10000,235.701137,88.321826,147.379312,1.727356,,
2020[Cu][she]3[FSR]1,descriptor_tail,2000,10000,227.540691,80.197457,147.343234,1.164169,,
2020[Ni][nan]3[ASR]1,descriptor_tail,2000,10000,228.033300,80.713570,147.319731,1.968774,,
2014[Cu][nan]3[ASR]2,descriptor_tail,2000,10000,254.247612,107.027865,147.219747,2.338800,,
2018[Mg][ant]3[ASR]2,descriptor_tail,2000,10000,219.713936,72.532351,147.181585,1.470361,,
2010[Cr][tbo]3[ASR]2,descriptor_tail,2000,10000,216.090243,69.048849,147.041395,1.966282,,
2012[Ag][srs]3[ASR]1,descriptor_tail,2000,10000,218.117892,71.210013,146.907879,1.148936,,
2010[MnCr][nod]3[ASR]1,descriptor_tail,2000,10000,165.661415,18.801073,146.860341,1.050486,,
2014[Zn][nan]3[ASR]12,descriptor_tail,2000,10000,255.221935,108.365118,146.856816,2.034885,,
2023[Zn][pcu]3[ASR]1,descriptor_tail,2000,10000,234.053557,87.266818,146.786738,2.055970,,
2015[Mn][nan]3[ASR]10,descriptor_tail,2000,10000,214.617141,67.837064,146.780078,0.906880,,
2012[Cu][ntt]3[ASR]1,descriptor_tail,2000,10000,171.998769,25.296347,146.702421,1.741776,,
2018[Zn][pcu]3[FSR]19,descriptor_tail,2000,10000,211.742230,65.132812,146.609419,1.719572,,
2023[Zr][reo]3[ASR]4,descriptor_tail,2000,10000,190.470812,43.871433,146.599379,1.546888,,
2018[U][tbo]3[ASR]1,descriptor_tail,2000,10000,165.421581,18.841784,146.579797,0.504418,,
2017[Cd][nan]3[ASR]2,descriptor_tail,2000,10000,221.194450,74.623438,146.571012,1.361108,,
2015[U][nan]3[FSR]7,descriptor_tail,2000,10000,194.462622,47.909970,146.552652,1.874185,,
2012[Cu][nts]3[ASR]4,descriptor_tail,2000,10000,227.360907,80.878407,146.482500,1.062845,,
2016[ZnCo][pcu]3[ASR]1,descriptor_tail,2000,10000,203.411901,56.941866,146.470035,1.130233,,
2012[Zn][scu]3[ASR]4,descriptor_tail,2000,10000,238.975282,92.567108,146.408173,2.012458,,
2019[Ce][dia]3[ASR]1,descriptor_tail,2000,10000,180.683150,34.285252,146.397898,2.119527,,
2017[Zn][nan]3[ASR]2,descriptor_tail,2000,10000,179.714715,33.342863,146.371853,0.680942,,
2014[FeZr][soc]3[ASR]1,descriptor_tail,2000,10000,177.266101,30.938937,146.327164,1.029246,,
2023[Zr][reo]3[ASR]3,descriptor_tail,2000,10000,189.801465,43.477730,146.323736,0.828729,,
2017[Zn][lvt]3[ASR]1,descriptor_tail,2000,10000,245.948320,99.704553,146.243766,1.351506,,
2017[Zr][bcu]3[ASR]1,descriptor_tail,2000,10000,213.008664,67.041092,145.967572,1.553525,,
2017[Zn][nan]3[ASR]16,descriptor_tail,2000,10000,179.286940,33.361824,145.925116,0.988640,,
2014[Mn][nan]3[ASR]3,descriptor_tail,2000,10000,211.869564,65.948645,145.920918,1.216127,,
2015[Zn][sra]3[ASR]1,descriptor_tail,2000,10000,230.046115,84.159324,145.886791,1.103373,,
2015[Mn][nan]3[ASR]12,descriptor_tail,2000,10000,211.618425,65.839260,145.779165,0.870521,,
2013[CrZn][lon]3[FSR]1,descriptor_tail,2000,10000,205.322554,59.598478,145.724075,1.596117,,
2021[Zn][nan]3[ASR]15,descriptor_tail,2000,10000,249.268982,103.556905,145.712076,2.302281,,
0000[Fe][acs]3[ASR]2,descriptor_tail,2000,10000,215.923808,70.429114,145.494694,1.289801,,
2017[Zr][csq]3[FSR]3,descriptor_tail,2000,10000,187.494969,42.041945,145.453024,2.480041,,
2016[Cu][nan]3[ASR]12,descriptor_tail,2000,10000,224.753565,79.403383,145.350181,1.665185,,
2015[Zr][fcu]3[ASR]2,descriptor_tail,2000,10000,214.075677,68.759247,145.316430,2.770151,,
2017[Co][tfz]3[ASR]2,descriptor_tail,2000,10000,221.724994,76.592237,145.132757,2.690700,,
2017[Zr][scu]3[ASR]2,descriptor_tail,2000,10000,257.490836,112.417911,145.072925,2.878321,,
2019[CoEu][tam]3[ASR]1,descriptor_tail,2000,10000,196.787285,51.754705,145.032580,2.338895,,
2021[Cd][kag]3[ASR]1,descriptor_tail,2000,10000,185.915577,40.958621,144.956956,0.737258,,
2020[Zn][nan]3[ASR]56,descriptor_tail,2000,10000,250.680388,105.744460,144.935928,2.341679,,
2016[IrZr][she]3[ASR]1,descriptor_tail,2000,10000,175.162389,30.278194,144.884195,2.058490,,
2021[Zn][nan]3[ASR]3,descriptor_tail,2000,10000,235.920263,91.117286,144.802976,0.700794,,
2023[AlCu][scu]3[ASR]1,descriptor_tail,2000,10000,235.012534,90.259332,144.753201,2.368898,,
2015[Zn][lon]3[ASR]2,descriptor_tail,2000,10000,239.228761,94.505096,144.723665,1.784318,,
2012[Ag][srs]3[ASR]3,descriptor_tail,2000,10000,223.107535,78.507883,144.599652,0.832421,,
2012[Co][nan]3[ASR]13,descriptor_tail,2000,10000,225.691898,81.118538,144.573361,1.122155,,
2016[Cu][nbo]3[ASR]5,descriptor_tail,2000,10000,228.477525,83.945445,144.532079,2.407420,,
2017[Er][nan]3[ASR]2,descriptor_tail,2000,10000,231.246505,86.728312,144.518193,1.170040,,
2019[Zr][csq]3[ASR]3,descriptor_tail,2000,10000,191.518410,47.012835,144.505575,1.861420,,
2020[ZnCd][nan]3[ASR]1,descriptor_tail,2000,10000,228.544925,84.049165,144.495760,1.089879,,
2017[Zr][csq]3[FSR]2,descriptor_tail,2000,10000,182.581019,38.135412,144.445608,1.510104,,
2012[Fe][nan]3[ASR]7,descriptor_tail,2000,10000,220.169326,75.810303,144.359024,0.965446,,
2013[Ni][nan]3[ASR]1,descriptor_tail,2000,10000,228.643676,84.288577,144.355099,1.727451,,
2012[Ag][srs]3[ASR]2,descriptor_tail,2000,10000,221.267614,77.226402,144.041211,2.083776,,
2014[Fe][nan]3[ASR]4,descriptor_tail,2000,10000,218.931974,75.014440,143.917534,0.920647,,
2016[Zn][crb]3[ASR]1,descriptor_tail,2000,10000,213.607153,69.727489,143.879664,2.821539,,
2020[Zr][csq]3[ASR]2,descriptor_tail,2000,10000,191.612532,47.748710,143.863822,1.875746,,
0000[Mn][fns]3[ASR]1,descriptor_tail,2000,10000,203.128536,59.382120,143.746416,1.259083,,
2017[Er][nan]3[ASR]1,descriptor_tail,2000,10000,230.691787,87.020775,143.671012,2.907892,,
2019[Er][nan]3[ASR]2,descriptor_tail,2000,10000,173.710714,30.072176,143.638538,1.262151,,
2015[Eu][nan]3[ASR]10,descriptor_tail,2000,10000,189.985105,46.387522,143.597584,1.093107,,
2001[Cu][nan]3[ASR]3,descriptor_tail,2000,10000,231.874286,88.277800,143.596485,1.091393,,
2016[CuMoMn][dia]3[ASR]1,descriptor_tail,2000,10000,167.026315,23.500832,143.525484,1.212684,,
2000[Zn][pts]3[ASR]1,descriptor_tail,2000,10000,226.249805,82.839935,143.409870,2.619178,,
2017[Co][scu]3[ASR]1,descriptor_tail,2000,10000,229.126488,85.733473,143.393015,2.690621,,
2014[Zr][fcu]3[ASR]1,descriptor_tail,2000,10000,205.174363,61.795217,143.379146,1.509083,,
2017[Cu][nbo]3[ASR]3,descriptor_tail,2000,10000,230.458193,87.121686,143.336507,1.871259,,
2019[Zr][csq]3[ASR]1,descriptor_tail,2000,10000,190.672215,47.510224,143.161991,1.581459,,
2007[CuMn][pcu]3[ASR]2,descriptor_tail,2000,10000,166.622364,23.462061,143.160303,1.082455,,
2014[Cu][nan]3[ASR]19,descriptor_tail,2000,10000,231.017522,87.886211,143.131311,1.109608,,
2012[Cu][twf]3[ASR]1,descriptor_tail,2000,10000,229.085534,85.973829,143.111705,1.561408,,
2011[Zn][nan]3[ASR]20,descriptor_tail,2000,10000,222.940659,79.841292,143.099368,1.706305,,
2001[Cu][nan]3[ASR]2,descriptor_tail,2000,10000,231.411318,88.336667,143.074651,1.222263,,
0000[ZnCd][nan]3[ASR]1,descriptor_tail,2000,10000,227.797014,84.775418,143.021596,1.116959,,
2016[Mg][stp]3[ASR]2,descriptor_tail,2000,10000,174.832335,31.832644,142.999691,1.396484,,
2012[Mn][nan]3[ASR]5,descriptor_tail,2000,10000,207.272954,64.335998,142.936956,1.051557,,
2014[Mn][nan]3[ASR]7,descriptor_tail,2000,10000,208.772850,65.914786,142.858064,1.274701,,
0000[Ho][nan]3[ASR]1,descriptor_tail,2000,10000,248.253395,105.535135,142.718259,1.103401,,
2017[Th][bcu]3[FSR]1,descriptor_tail,2000,10000,178.445170,35.763715,142.681456,1.101987,,
2014[Cu][nan]3[ASR]18,descriptor_tail,2000,10000,230.828719,88.149429,142.679291,1.109825,,
2013[ZnCr][lon]3[ASR]6,descriptor_tail,2000,10000,203.956927,61.367878,142.589049,1.317077,,
2019[Co][nan]3[ASR]14,descriptor_tail,2000,10000,223.042738,80.467149,142.575589,2.629091,,
2017[Cu][nbo]3[ASR]6,descriptor_tail,2000,10000,241.670348,99.125257,142.545091,2.970246,,
2016[Mg][stp]3[ASR]1,descriptor_tail,2000,10000,174.854797,32.322915,142.531881,1.281677,,
2014[Cu][nan]3[ASR]22,descriptor_tail,2000,10000,231.392918,88.884718,142.508200,1.093762,,
2021[Fe][acs]3[ASR]1,descriptor_tail,2000,10000,209.077772,66.588772,142.489000,2.034873,,
2014[Cu][nan]3[ASR]23,descriptor_tail,2000,10000,231.282012,88.797083,142.484929,1.040198,,
2014[Cu][nan]3[ASR]24,descriptor_tail,2000,10000,231.325392,88.936053,142.389339,0.515558,,
2015[Zr][csq]3[ASR]1,descriptor_tail,2000,10000,172.338493,29.964708,142.373785,0.778499,,
2014[Fe][nan]3[ASR]1,descriptor_tail,2000,10000,219.274246,76.922639,142.351606,1.231819,,
2017[Zn][pcu]3[ASR]21,descriptor_tail,2000,10000,203.648759,61.317937,142.330822,1.492354,,
2012[Ni][nan]3[ASR]3,descriptor_tail,2000,10000,227.881740,85.570283,142.311457,0.982489,,
2014[Fe][nan]3[ASR]3,descriptor_tail,2000,10000,220.053588,77.760277,142.293311,1.240098,,
2016[Cu][tbo]3[ASR]1,descriptor_tail,2000,10000,226.395958,84.104793,142.291166,0.443127,,
2013[Zn][pbz]3[ASR]1,descriptor_tail,2000,10000,166.065862,23.835292,142.230571,0.687353,,
2014[Cu][nan]3[ASR]28,descriptor_tail,2000,10000,231.750069,89.538225,142.211844,1.793818,,
2011[Yb][nan]3[ASR]2,descriptor_tail,2000,10000,230.304460,88.093595,142.210865,3.040171,,
2017[Co][nan]3[ASR]22,descriptor_tail,2000,10000,222.234153,80.064364,142.169789,2.094744,,
2019[Co][nan]3[ASR]1,descriptor_tail,2000,10000,220.846312,78.734486,142.111827,2.003435,,
2015[CuNd][srs]3[ASR]1,descriptor_tail,2000,10000,161.071846,19.048992,142.022854,1.641420,,
2015[SiZr][flu]3[ASR]1,descriptor_tail,2000,10000,229.518123,87.518766,141.999357,2.214254,,
2016[Mn][nan]3[ASR]1,descriptor_tail,2000,10000,203.765817,61.796093,141.969724,1.297592,,
2017[Co][nan]3[ASR]7,descriptor_tail,2000,10000,224.377237,82.509108,141.868129,2.058943,,
2014[Co][nan]3[ASR]7,descriptor_tail,2000,10000,222.791715,80.935511,141.856204,1.281089,,
2012[Co][nan]3[ASR]8,descriptor_tail,2000,10000,220.221798,78.399834,141.821963,1.603129,,
2012[Zn][pcu]3[ASR]12,descriptor_tail,2000,10000,202.493958,60.697984,141.795975,1.142905,,
2014[Cu][nan]3[ASR]27,descriptor_tail,2000,10000,231.487744,89.705665,141.782079,1.409743,,
2017[Cu][nan]3[FSR]7,descriptor_tail,2000,10000,220.296754,78.524211,141.772543,2.220587,,
2012[Cu][scu]3[ASR]1,descriptor_tail,2000,10000,231.552301,89.787494,141.764807,3.126788,,
2018[RhZr][she]3[ASR]1,descriptor_tail,2000,10000,171.564140,29.911145,141.652995,1.416917,,
2012[Cu][twf]3[ASR]2,descriptor_tail,2000,10000,226.902277,85.267201,141.635076,1.555822,,
2017[Co][nan]3[ASR]15,descriptor_tail,2000,10000,224.492335,82.884342,141.607993,2.374419,,
2020[Zr][nan]3[FSR]1,descriptor_tail,2000,10000,225.582399,84.022379,141.560020,2.356410,,
2014[Cu][nan]3[ASR]25,descriptor_tail,2000,10000,231.139315,89.602112,141.537203,1.455323,,
2017[Co][nan]3[ASR]6,descriptor_tail,2000,10000,222.070223,80.549827,141.520396,1.117715,,
2017[Co][nan]3[ASR]23,descriptor_tail,2000,10000,222.376834,80.856895,141.519939,1.300260,,
2022[Mn][kgd]2[ASR]2,descriptor_tail,2000,10000,225.946919,84.461892,141.485027,1.058665,,
2018[CeZn][she]3[ASR]1,descriptor_tail,2000,10000,172.725236,31.273069,141.452166,1.620020,,
2012[Cu][nbo]3[ASR]2,descriptor_tail,2000,10000,202.840597,61.443190,141.397407,1.704211,,
2008[Cu][ssa]3[ASR]1,descriptor_tail,2000,10000,241.884842,100.514269,141.370573,2.924929,,
2014[Co][nan]3[ASR]8,descriptor_tail,2000,10000,220.076056,78.759001,141.317055,0.956436,,
2010[Co][nan]3[ASR]3,descriptor_tail,2000,10000,219.761732,78.455496,141.306236,0.955389,,
2018[U][hcb]2[ASR]5,descriptor_tail,2000,10000,222.719467,81.418050,141.301417,0.643663,,
2020[Zr][csq]3[ASR]3,descriptor_tail,2000,10000,187.956479,46.742945,141.213533,1.520975,,
2008[Cu][nbo]3[ASR]2,descriptor_tail,2000,10000,223.992400,82.801274,141.191126,0.937257,,
2021[Cd][pcu]3[ASR]2,descriptor_tail,2000,10000,210.851221,69.886290,140.964931,1.597058,,
2013[ZnCr][lon]3[ASR]4,descriptor_tail,2000,10000,204.542784,63.667525,140.875260,1.504250,,
2021[Co][nan]3[ASR]17,descriptor_tail,2000,10000,216.728604,75.883859,140.844745,1.927154,,
2018[Ce][csq]3[ASR]1,descriptor_tail,2000,10000,184.666894,43.872027,140.794867,1.076578,,
2013[Cd][nan]3[ASR]5,descriptor_tail,2000,10000,223.300934,82.512120,140.788814,2.512254,,
2019[Th][bcu]3[FSR]1,descriptor_tail,2000,10000,185.026066,44.316510,140.709556,1.670085,,
2015[Eu][nan]3[FSR]9,descriptor_tail,2000,10000,184.791665,44.091113,140.700552,1.224392,,
2017[Tm][nan]3[ASR]2,descriptor_tail,2000,10000,230.285204,89.593688,140.691516,2.844057,,
2015[Zn][hyw]3[ASR]2,descriptor_tail,2000,10000,243.571217,102.900945,140.670272,0.816861,,
2012[Cd][ins]3[ASR]1,descriptor_tail,2000,10000,220.161484,79.642852,140.518632,1.231297,,
2015[Cu][hyw]3[ASR]1,descriptor_tail,2000,10000,242.967664,102.503651,140.464012,1.878992,,
2015[Fe][nan]3[ASR]3,descriptor_tail,2000,10000,213.548551,73.095664,140.452888,0.626926,,
2007[Mn][the]3[ION]1,descriptor_tail,2000,10000,204.713191,64.284727,140.428464,1.202578,,
2019[Tb][urx]3[FSR]1,descriptor_tail,2000,10000,185.111425,44.744267,140.367158,1.108204,,
2010[Cu][ssa]3[ASR]1,descriptor_tail,2000,10000,233.281390,92.988066,140.293323,1.604713,,
2015[CeCu][srs]3[ASR]1,descriptor_tail,2000,10000,158.689495,18.455581,140.233914,1.081366,,
2017[Zr][hbr]3[ASR]1,descriptor_tail,2000,10000,177.498439,37.388076,140.110363,1.247969,,
2017[Cu][fog]3[ASR]1,descriptor_tail,2000,10000,180.927687,40.845133,140.082554,0.917169,,
2016[In][nan]3[ASR]1,descriptor_tail,2000,10000,206.417828,66.343028,140.074800,1.063961,,
2005[Co][nan]3[ASR]3,descriptor_tail,2000,10000,219.411181,79.353194,140.057987,1.695943,,
2019[Co][nan]3[ASR]13,descriptor_tail,2000,10000,220.995178,80.999769,139.995409,2.772601,,
2017[Ni][nan]3[ASR]1,descriptor_tail,2000,10000,222.848361,82.899351,139.949010,2.384733,,
2017[Al][skl]3[ASR]7,descriptor_tail,2000,10000,245.544010,105.599184,139.944826,1.751349,,
2015[CrMn][nod]3[ASR]1,descriptor_tail,2000,10000,159.266005,19.421902,139.844103,0.810039,,
2012[Co][tsn]3[ASR]2,descriptor_tail,2000,10000,240.542992,100.754098,139.788894,2.630818,,
2020[Co][nan]3[ASR]22,descriptor_tail,2000,10000,220.249181,80.543224,139.705957,1.507865,,
2019[Zr][csq]3[ASR]2,descriptor_tail,2000,10000,187.927718,48.379746,139.547972,1.259737,,
2018[Co][nan]3[ASR]12,descriptor_tail,2000,10000,200.240373,60.731921,139.508453,1.308054,,
2016[Ni][nan]3[ASR]2,descriptor_tail,2000,10000,223.179133,83.731743,139.447390,1.550467,,
2017[Zr][csq]3[FSR]1,descriptor_tail,2000,10000,186.188164,46.766098,139.422066,1.403908,,
2019[Cu][nan]2[ASR]3,descriptor_tail,2000,10000,221.284550,81.928577,139.355973,1.911333,,
2017[Al][skl]3[ASR]8,descriptor_tail,2000,10000,246.848509,107.511220,139.337288,1.803619,,
2017[Al][skl]3[ASR]5,descriptor_tail,2000,10000,242.678138,103.362713,139.315425,1.720740,,
2015[Zn][hyw]3[ASR]1,descriptor_tail,2000,10000,246.215291,107.076990,139.138301,1.432754,,
2016[Co][nan]3[ASR]27,descriptor_tail,2000,10000,201.436967,62.418186,139.018781,1.720880,,
2018[Zn][nan]3[ASR]11,descriptor_tail,2000,10000,200.251025,61.236564,139.014461,1.275442,,
2019[Er][nan]3[FSR]1,descriptor_tail,2000,10000,167.353398,28.445369,138.908029,1.479038,,
2020[Cu][lil]3[ASR]1,descriptor_tail,2000,10000,202.687157,63.782059,138.905098,2.965972,,
2023[Ni][nan]3[ASR]2,descriptor_tail,2000,10000,224.900170,86.084829,138.815341,1.563029,,
2024[Cd][nan]3[ASR]1,descriptor_tail,2000,10000,201.929996,63.220262,138.709735,1.534737,,
2008[Co][nan]3[ASR]2,descriptor_tail,2000,10000,210.743238,72.092992,138.650246,1.596264,,
2017[Zr][csq]3[FSR]4,descriptor_tail,2000,10000,180.010994,41.381262,138.629732,1.789599,,
2017[Zr][nan]3[ASR]1,descriptor_tail,2000,10000,187.220331,48.609126,138.611204,1.039607,,
2016[Zn][ssa]3[ASR]1,descriptor_tail,2000,10000,239.192654,100.636781,138.555873,1.627786,,
2022[Zn][nan]3[ASR]17,descriptor_tail,2000,10000,229.673792,91.120960,138.552833,1.166005,,
2008[Zn][nan]3[ASR]20,descriptor_tail,2000,10000,231.028043,92.511747,138.516296,1.014571,,
2024[Cd][nan]3[ASR]4,descriptor_tail,2000,10000,202.051112,63.582213,138.468900,1.408312,,
2013[ZnCr][lon]3[ASR]3,descriptor_tail,2000,10000,200.513344,62.057791,138.455553,1.780564,,
2020[Cu][lil]3[FSR]1,descriptor_tail,2000,10000,201.401215,62.958598,138.442617,1.658837,,
2021[Zr][csq]3[ASR]1,descriptor_tail,2000,10000,193.409475,54.999871,138.409604,2.512472,,
2017[Al][skl]3[ASR]4,descriptor_tail,2000,10000,241.613825,103.276908,138.336917,2.196147,,
2007[Cd][nan]3[ASR]3,descriptor_tail,2000,10000,189.931016,51.662738,138.268278,0.829513,,
2015[CoRu][kew]3[ASR]1,descriptor_tail,2000,10000,183.692354,45.450559,138.241794,0.660179,,
2020[Zr][sqc]3[ASR]2,descriptor_tail,2000,10000,232.783167,94.900697,137.882470,1.530632,,
2019[Ce][noq]3[ASR]1,descriptor_tail,2000,10000,166.448117,28.597083,137.851034,1.571075,,
2021[Zn][nan]3[ASR]1,descriptor_tail,2000,10000,230.352732,92.636367,137.716366,1.858786,,
2016[Zn][nan]3[ASR]4,descriptor_tail,2000,10000,240.493092,102.783983,137.709109,2.273446,,
2023[CuSc][flu]3[ASR]1,descriptor_tail,2000,10000,178.442256,40.762307,137.679949,1.143236,,
2019[Ni][nan]3[ASR]1,descriptor_tail,2000,10000,221.590718,83.913249,137.677469,0.982233,,
2007[Eu][pcu]3[ASR]1,descriptor_tail,2000,10000,212.091663,74.425355,137.666308,1.004657,,
2015[CuNd][srs]3[FSR]1,descriptor_tail,2000,10000,157.027086,19.373148,137.653939,1.612479,,
2016[Ni][nan]3[ASR]1,descriptor_tail,2000,10000,219.726834,82.127169,137.599665,1.002354,,
2021[Zn][nan]3[ASR]2,descriptor_tail,2000,10000,230.846913,93.268096,137.578816,2.334040,,
2017[Al][skl]3[ASR]6,descriptor_tail,2000,10000,240.922701,103.398774,137.523928,2.130356,,
2019[Mg][nan]3[ASR]1,descriptor_tail,2000,10000,232.376780,94.871728,137.505051,2.401744,,
2022[Co][nan]3[ASR]14,descriptor_tail,2000,10000,216.916663,79.415976,137.500687,0.826603,,
2014[Fe][nan]3[ASR]10,descriptor_tail,2000,10000,221.704391,84.321676,137.382715,1.253657,,
2019[Co][nan]3[ASR]2,descriptor_tail,2000,10000,216.812788,79.545505,137.267283,0.827629,,
2016[Co][pts]3[ASR]4,descriptor_tail,2000,10000,228.635049,91.463077,137.171972,3.024013,,
2020[Zr][sqc]3[ASR]1,descriptor_tail,2000,10000,230.557780,93.388922,137.168858,1.393746,,
2018[Co][nan]3[ASR]8,descriptor_tail,2000,10000,217.467711,80.442063,137.025648,2.245293,,
2019[Zr][bcu]3[ASR]2,descriptor_tail,2000,10000,223.065577,86.090483,136.975095,1.957131,,
2017[Ag][sqc]3[ASR]1,descriptor_tail,2000,10000,194.210460,57.244900,136.965560,1.656361,,
2016[Co][pts]3[FSR]6,descriptor_tail,2000,10000,226.502430,89.665082,136.837349,4.774457,,
2020[Zn][nan]3[ASR]16,descriptor_tail,2000,10000,229.498403,92.812697,136.685706,1.580073,,
2019[Zn][nan]3[ASR]11,descriptor_tail,2000,10000,224.752356,88.114109,136.638247,0.872046,,
2005[Zn][nan]3[ASR]3,descriptor_tail,2000,10000,230.610182,94.288382,136.321800,1.900473,,
2014[Zn][nan]3[ASR]7,descriptor_tail,2000,10000,232.704352,96.446929,136.257422,1.347389,,
2016[Mg][nan]3[ASR]5,descriptor_tail,2000,10000,231.231504,94.975243,136.256262,1.033037,,
2019[Ni][nan]3[ASR]3,descriptor_tail,2000,10000,221.783396,85.572978,136.210418,0.651668,,
2017[Al][skl]3[ASR]9,descriptor_tail,2000,10000,247.126820,111.097609,136.029210,1.349034,,
2016[Ni][nan]3[ASR]3,descriptor_tail,2000,10000,216.367833,80.396763,135.971069,0.960600,,
2012[Co][tsn]3[ASR]1,descriptor_tail,2000,10000,237.915951,101.954460,135.961492,2.972169,,
2017[Al][skl]3[ASR]1,descriptor_tail,2000,10000,238.008154,102.061926,135.946228,2.137156,,
2013[Zn][nan]3[ASR]6,descriptor_tail,2000,10000,210.233276,74.385523,135.847753,1.548821,,
0000[Co][nan]3[ASR]14,descriptor_tail,2000,10000,209.819785,74.016968,135.802818,1.160074,,
2014[Zn][nan]3[ASR]5,descriptor_tail,2000,10000,230.118578,94.391003,135.727575,1.312472,,
2014[Zn][nan]3[ASR]6,descriptor_tail,2000,10000,233.255059,97.559553,135.695506,1.186133,,
2012[FeZr][csq]3[ASR]1,descriptor_tail,2000,10000,176.478786,40.948990,135.529795,1.391399,,
2014[Mn][nan]3[ASR]9,descriptor_tail,2000,10000,218.623971,83.127607,135.496364,2.001168,,
2013[Zn][esg]3[ASR]1,descriptor_tail,2000,10000,228.022158,92.628582,135.393576,2.386952,,
2009[Cu][nbo]3[ASR]2,descriptor_tail,2000,10000,218.599113,83.255680,135.343433,0.681419,,
2023[Fe][xmz]3[ASR]3,descriptor_tail,2000,10000,229.450724,94.176287,135.274437,2.610759,,
2018[Co][nan]3[ASR]7,descriptor_tail,2000,10000,210.250232,74.991314,135.258919,1.424310,,
2015[Zn][ssa]3[ASR]1,descriptor_tail,2000,10000,238.044952,102.813343,135.231609,1.886065,,
2018[Co][nan]3[ASR]4,descriptor_tail,2000,10000,210.461236,75.246738,135.214498,1.295759,,
0000[Zn][pcu]3[ASR]4,descriptor_tail,2000,10000,223.160334,88.261976,134.898358,2.749229,,
2016[Tb][nan]3[ASR]10,descriptor_tail,2000,10000,226.893443,92.008793,134.884650,0.338713,,
2023[Co][nan]3[ASR]12,descriptor_tail,2000,10000,209.748592,75.000337,134.748255,1.219799,,
2014[Co][nan]3[ASR]27,descriptor_tail,2000,10000,208.596414,73.858379,134.738036,0.992431,,
2020[Eu][sql]2[ASR]1,descriptor_tail,2000,10000,205.512387,70.774741,134.737646,1.859833,,
2022[Zr][she]3[ASR]1,descriptor_tail,2000,10000,176.280613,41.558339,134.722274,1.343788,,
2020[Mg][nan]3[ASR]1,descriptor_tail,2000,10000,230.614418,96.015996,134.598421,1.119208,,
2011[U][gfy]3[ASR]1,descriptor_tail,2000,10000,197.726465,63.157259,134.569206,2.320507,,
2013[Cu][lvt]3[ASR]1,descriptor_tail,2000,10000,236.354011,101.869135,134.484876,1.892718,,
2023[In][nht]3[ASR]2,descriptor_tail,2000,10000,230.357470,95.894988,134.462482,3.152435,,
2018[Ni][fmz]3[ASR]6,descriptor_tail,2000,10000,233.069714,98.737452,134.332262,1.411501,,
2023[Co][nan]3[ASR]13,descriptor_tail,2000,10000,209.117019,74.788987,134.328033,1.005846,,
2016[Co][pts]3[ASR]3,descriptor_tail,2000,10000,219.710819,85.445033,134.265786,1.717790,,
