# UNATTESTED. Post-seal read-only pull from bnode0 2026-09-02T12:0xZ. Outside the sealed 16/16 attestation; nothing attests these bytes are unchanged since the campaign. Workspace data postdates the filed REPORT.md, so row counts DO NOT match filed totals -- see the filed_total / count_matches_filed columns. Skip this line when parsing.
rep,arm,parent,child,ligands_removed,parent_natoms,child_natoms,density,volume,parent_wc,child_wc,delta,fidelity,source_file,source_sha256,pulled_at,attestation,workspace_mtime,filed_total,count_matches_filed
rep15,ungated,2021[Tb][nan]3[FSR]4,2021[Tb][nan]3[FSR]4+DEAQ,4,74,62,1.72,880.399,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2021[Zn][kgd]2[FSR]2,2021[Zn][kgd]2[FSR]2+DEAQ,2,68,62,1.46,845.006,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2022[Cd][sql]2[FSR]2,2022[Cd][sql]2[FSR]2+DEAQ,2,152,146,1.35,1870.531,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2022[Cu][tbo]3[FSR]11,2022[Cu][tbo]3[FSR]11+DEAQ,12,192,156,0.89,4534.882,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2022[Er][pcu]3[FSR]1,2022[Er][pcu]3[FSR]1+DEAQ,2,138,132,1.51,1660.704,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2022[FeNi][nan]3[FSR]1,2022[FeNi][nan]3[FSR]1+DEAQ,6,267,249,1.03,4304.325,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2022[PbCo][nan]3[FSR]1,2022[PbCo][nan]3[FSR]1+DEAQ,8,110,86,2.37,1308.617,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2022[Zn][kgd]2[FSR]2,2022[Zn][kgd]2[FSR]2+DEAQ,2,76,70,1.31,972.691,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Cd][nan]2[FSR]3,2023[Cd][nan]2[FSR]3+DEAQ,4,288,276,1.42,3822.865,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Co][hcb]2[FSR]3,2023[Co][hcb]2[FSR]3+DEAQ,6,121,103,1.46,1220.258,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Co][sql]2[FSR]7,2023[Co][sql]2[FSR]7+DEAQ,4,106,94,1.03,1605.389,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[CuMn][kgd]2[FSR]1,2023[CuMn][kgd]2[FSR]1+DEAQ,6,106,88,1.50,1558.425,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Eu][bey]2[FSR]2,2023[Eu][bey]2[FSR]2+DEAQ,8,272,248,1.16,3918.739,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Eu][bey]3[FSR]1,2023[Eu][bey]3[FSR]1+DEAQ,8,272,248,1.15,3939.561,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Gd][bey]2[FSR]2,2023[Gd][bey]2[FSR]2+DEAQ,8,272,248,1.17,3918.234,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Gd][nan]3[FSR]2,2023[Gd][nan]3[FSR]2+DEAQ,6,226,208,1.33,2965.701,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Ho][bey]2[FSR]1,2023[Ho][bey]2[FSR]1+DEAQ,8,272,248,1.19,3894.935,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Ho][bey]2[FSR]2,2023[Ho][bey]2[FSR]2+DEAQ,8,272,248,1.19,3894.935,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Mg][nan]2[FSR]1,2023[Mg][nan]2[FSR]1+DEAQ,4,74,62,0.98,1011.440,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Ni][nan]3[FSR]4,2023[Ni][nan]3[FSR]4+DEAQ,4,168,156,1.00,2863.675,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Ni][sql]2[FSR]2,2023[Ni][sql]2[FSR]2+DEAQ,2,81,75,1.08,1077.712,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Sm][nan]2[FSR]1,2023[Sm][nan]2[FSR]1+DEAQ,6,226,208,1.30,2998.639,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[Tb][bey]2[FSR]2,2023[Tb][bey]2[FSR]2+DEAQ,8,272,248,1.18,3911.132,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2023[U][hcb]2[FSR]1,2023[U][hcb]2[FSR]1+DEAQ,4,904,892,1.28,14080.687,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Cd][nan]3[FSR]10,2024[Cd][nan]3[FSR]10+DEAQ,4,188,176,1.28,2472.799,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Co][sql]2[FSR]4,2024[Co][sql]2[FSR]4+DEAQ,4,416,404,1.00,5426.829,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Co][sql]2[FSR]5,2024[Co][sql]2[FSR]5+DEAQ,4,82,70,0.97,1298.767,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[CuCe][nan]3[FSR]1,2024[CuCe][nan]3[FSR]1+DEAQ,2,60,54,1.76,1075.582,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[CuCe][nan]3[FSR]2,2024[CuCe][nan]3[FSR]2+DEAQ,2,60,54,1.76,1075.582,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Eu][nan]2[FSR]2,2024[Eu][nan]2[FSR]2+DEAQ,4,346,334,1.21,4531.280,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Eu][nan]3[FSR]3,2024[Eu][nan]3[FSR]3+DEAQ,2,72,66,1.87,879.891,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Eu][nan]3[FSR]4,2024[Eu][nan]3[FSR]4+DEAQ,8,188,164,1.24,2817.679,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[La][nan]3[FSR]2,2024[La][nan]3[FSR]2+DEAQ,8,188,164,1.18,2889.666,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Ni][fes]2[FSR]2,2024[Ni][fes]2[FSR]2+DEAQ,4,192,180,1.21,2450.613,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Ni][nan]3[FSR]3,2024[Ni][nan]3[FSR]3+DEAQ,4,155,143,0.89,2857.124,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Ni][sql]2[FSR]6,2024[Ni][sql]2[FSR]6+DEAQ,4,82,70,0.98,1291.978,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Pr][sql]2[FSR]2,2024[Pr][sql]2[FSR]2+DEAQ,4,118,106,1.42,1817.039,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Tb][nan]3[FSR]2,2024[Tb][nan]3[FSR]2+DEAQ,8,188,164,1.26,2816.183,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
rep15,ungated,2024[Zn][nan]2[FSR]2,2024[Zn][nan]2[FSR]2+DEAQ,2,240,234,1.04,3823.300,NOT IN AUTHORISED PULL,NOT IN AUTHORISED PULL,,screening cycles only (REPORT.md),ws/rep15/manifests/mods.csv,8e57441ee821c5f0…,2026-09-02T12:0xZ,none - post-seal pull,2026-08-30 12:42,"42 measured pairs, 41 of 42 children beat parent, mean +18.6, max +74.8","N/A - mods.csv is the BUILD manifest (206 rows), carries no WC column"
