# UNATTESTED. Post-seal read-only pull from bnode0 2026-09-02T12:0xZ. Outside the sealed 16/16 attestation; nothing attests these bytes are unchanged since the campaign. Workspace data postdates the filed REPORT.md, so row counts DO NOT match filed totals -- see the filed_total / count_matches_filed columns. Skip this line when parsing.
rep,arm,parent,child,parent_wc,parent_sd,child_wc,child_sd,delta,parent_fidelity,child_fidelity,source_file,source_sha256,pulled_at,attestation,workspace_mtime,filed_total,count_matches_filed
rep02,ungated,2008[Zn][nan]3[ASR]2,2008[Zn][nan]3[ASR]2__1of2,40.281,2.164,189.559,2.359,+149.278,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Fe][acs]3[ASR]2,0000[Fe][acs]3[ASR]2__1of2,145.062,2.389,169.405,2.62,+24.343,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[CuMo][dia]3[ASR]3,2012[CuMo][dia]3[ASR]3__1of2,44.577,5.512,171.758,1.987,+127.181,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[CuMo][dia]3[ASR]1,2012[CuMo][dia]3[ASR]1__1of2,39.503,2.391,172.439,2.799,+132.936,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Fe][acs]3[ASR]1,0000[Fe][acs]3[ASR]1__1of2,145.704,2.146,169.11,2.565,+23.406,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2005[Zn][srs]3[ASR]8,2005[Zn][srs]3[ASR]8__1of2,111.381,2.558,163.02,2.288,+51.639,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[Lu][lcy]3[ASR]1,0000[Lu][lcy]3[ASR]1__1of2,166.382,2.999,177.07,4.774,+10.688,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[Zn][pcu]3[ASR]2,2012[Zn][pcu]3[ASR]2__1of2,81.435,3.432,170.579,3.26,+89.144,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2005[Zn][srs]3[FSR]1,2005[Zn][srs]3[FSR]1__1of2,113.945,3.046,163.536,1.995,+49.591,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2005[Zn][srs]3[FSR]3,2005[Zn][srs]3[FSR]3__1of2,113.941,4.121,164.301,2.96,+50.360,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[ASR]13,2007[Zn][srs]3[ASR]13__1of2,112.736,4.767,164.159,2.801,+51.423,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Zn][srs]3[FSR]3,2010[Zn][srs]3[FSR]3__1of2,114.62,4.686,163.342,2.083,+48.722,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][srs]3[ASR]3,2014[Zn][srs]3[ASR]3__1of2,114.059,3.43,164.916,2.941,+50.857,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2017[Cu][nan]3[FSR]6,2017[Cu][nan]3[FSR]6__1of2,58.917,3.625,178.988,2.64,+120.071,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2017[Cu][nan]3[ASR]10,2017[Cu][nan]3[ASR]10__1of2,57.551,1.359,178.629,3.047,+121.078,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Zn][bor]3[ASR]1,2013[Zn][bor]3[ASR]1__1of2,67.509,5.449,186.548,2.462,+119.039,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2008[Zn][srs]3[ASR]10,2008[Zn][srs]3[ASR]10__1of2,117.994,2.458,163.571,4.682,+45.577,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2005[Zn][srs]3[ASR]6,2005[Zn][srs]3[ASR]6__1of2,112.082,4.305,164.261,1.508,+52.179,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][srs]3[ASR]1,2011[Zn][srs]3[ASR]1__1of2,108.339,3.36,164.746,1.664,+56.407,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2008[Zn][srs]3[ASR]7,2008[Zn][srs]3[ASR]7__1of2,117.413,3.685,165.574,2.978,+48.161,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][srs]3[ASR]4,2014[Zn][srs]3[ASR]4__1of2,116.807,5.302,169.939,1.925,+53.132,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,0000[DyCu][sqc]3[ASR]1,0000[DyCu][sqc]3[ASR]1__1of2,151.694,2.735,141.65,2.03,-10.044,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2005[Zn][srs]3[ASR]7,2005[Zn][srs]3[ASR]7__1of2,110.387,5.316,164.087,2.905,+53.700,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[ASR]12,2007[Zn][srs]3[ASR]12__1of2,107.849,3.471,162.578,3.026,+54.729,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Co][pts]3[ASR]2,2010[Co][pts]3[ASR]2__1of2,26.089,1.39,164.554,1.151,+138.465,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[FSR]10,2007[Zn][srs]3[FSR]10__1of2,106.695,2.316,166.691,1.932,+59.996,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[ASR]15,2007[Zn][srs]3[ASR]15__1of2,110.212,5.821,164.752,2.057,+54.540,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[CuW][ths]3[ASR]1,2011[CuW][ths]3[ASR]1__1of2,130.314,1.369,144.022,1.891,+13.708,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][srs]3[ASR]5,2011[Zn][srs]3[ASR]5__1of2,106.609,3.503,166.16,2.344,+59.551,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][srs]3[ASR]4,2011[Zn][srs]3[ASR]4__1of2,116.534,2.821,166.799,1.396,+50.265,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][srs]3[ASR]8,2011[Zn][srs]3[ASR]8__1of2,116.754,4.979,165.912,2.095,+49.158,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][srs]3[ASR]2,2014[Zn][srs]3[ASR]2__1of2,115.171,3.051,166.553,4.255,+51.382,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2024[In][nan]3[ASR]1,2024[In][nan]3[ASR]1__1of2,46.997,5.679,176.428,3.282,+129.431,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Cd][pts]3[ASR]1,2010[Cd][pts]3[ASR]1__1of2,27.918,2.164,167.442,2.183,+139.524,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][srs]3[FSR]2,2014[Zn][srs]3[FSR]2__1of2,116.128,3.121,168.962,2.092,+52.834,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2009[Zn][srs]3[ASR]2,2009[Zn][srs]3[ASR]2__1of2,117.169,5.107,164.831,4.182,+47.662,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2008[Zn][srs]3[ASR]11,2008[Zn][srs]3[ASR]11__1of2,116.244,6.313,166.304,2.064,+50.060,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Zn][srs]3[ASR]2,2010[Zn][srs]3[ASR]2__1of2,115.011,3.299,164.343,2.513,+49.332,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2000[Zn][pts]3[ASR]1,2000[Zn][pts]3[ASR]1__1of2,143.2,4.795,178.627,2.588,+35.427,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2008[Zn][srs]3[ASR]6,2008[Zn][srs]3[ASR]6__1of2,116.428,4.178,166.846,3.221,+50.418,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][srs]3[ASR]7,2011[Zn][srs]3[ASR]7__1of2,105.811,5.93,165.267,3.274,+59.456,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[ASR]10,2007[Zn][srs]3[ASR]10__1of2,105.499,3.93,164.486,1.777,+58.987,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2005[Zn][srs]3[ASR]5,2005[Zn][srs]3[ASR]5__1of2,107.359,4.469,165.791,3.339,+58.432,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[ASR]11,2007[Zn][srs]3[ASR]11__1of2,107.077,2.66,163.992,3.264,+56.915,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2023[Zn][fsc]3[ASR]1,2023[Zn][fsc]3[ASR]1__1of2,55.247,3.43,168.364,3.713,+113.117,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[FSR]9,2007[Zn][srs]3[FSR]9__1of2,110.618,6.395,165.639,2.985,+55.021,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Zn][srs]3[FSR]5,2010[Zn][srs]3[FSR]5__1of2,114.397,3.802,164.601,2.733,+50.204,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2007[Zn][srs]3[ASR]14,2007[Zn][srs]3[ASR]14__1of2,110.036,3.542,164.675,1.538,+54.639,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[Fe][acs]3[ASR]1,2012[Fe][acs]3[ASR]1__1of2,148.917,3.556,169.651,1.48,+20.734,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2010[Zn][srs]3[FSR]4,2010[Zn][srs]3[FSR]4__1of2,112.286,1.898,165.362,2.261,+53.076,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[Zn][srs]3[ASR]6,2011[Zn][srs]3[ASR]6__1of2,110.002,3.71,166.958,2.915,+56.956,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2012[MoCu][dia]3[FSR]2,2012[MoCu][dia]3[FSR]2__1of2,32.016,3.267,164.21,1.221,+132.194,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Zn][ths]3[ASR]6,2013[Zn][ths]3[ASR]6__1of2,99.535,3.829,165.684,1.502,+66.149,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2019[Co][pcu]3[FSR]2,2019[Co][pcu]3[FSR]2__1of2,53.677,2.793,183.213,3.541,+129.536,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2009[Zn][srs]3[ASR]4,2009[Zn][srs]3[ASR]4__1of2,110.218,5.239,165.717,1.835,+55.499,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2011[CuMo][ths]3[ASR]1,2011[CuMo][ths]3[ASR]1__1of2,130.978,2.048,144.871,1.679,+13.893,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2017[Cu][nan]3[FSR]5,2017[Cu][nan]3[FSR]5__1of2,61.219,2.74,177.741,3.389,+116.522,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2015[Co][sit]3[ASR]1,2015[Co][sit]3[ASR]1__1of2,64.524,4.777,182.178,4.733,+117.654,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][nan]3[ASR]39,2014[Zn][nan]3[ASR]39__1of2,58.995,2.76,165.974,3.229,+106.979,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2019[Co][nan]3[ASR]4,2019[Co][nan]3[ASR]4__1of2,58.445,3.78,155.255,2.382,+96.810,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2003[Zn][hex]3[ASR]1,2003[Zn][hex]3[ASR]1__1of2,48.311,1.815,170.476,2.291,+122.165,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Zn][pcu]3[FSR]10,2020[Zn][pcu]3[FSR]10__1of2,51.381,3.847,179.983,3.009,+128.602,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2020[Zn][pcu]3[ASR]10,2020[Zn][pcu]3[ASR]10__1of2,52.343,4.438,179.983,3.009,+127.640,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2015[Ni][sit]3[FSR]1,2015[Ni][sit]3[FSR]1__1of2,67.975,3.937,180.766,4.488,+112.791,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2024[Zn][sra]3[ASR]1,2024[Zn][sra]3[ASR]1__1of2,51.287,2.643,169.204,3.34,+117.917,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2013[Ni][sit]3[ASR]1,2013[Ni][sit]3[ASR]1__1of2,68.654,5.378,181.021,4.542,+112.367,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
rep02,ungated,2014[Zn][dia]3[ASR]7,2014[Zn][dia]3[ASR]7__1of4,20.912,2.336,161.571,1.735,+140.659,3000 prod,3000 prod,"ws/rep02/tables/{mod_rank,t1_wc}.csv",67d64b40bc9a35cf…,2026-09-02T12:0xZ,none - post-seal pull,2026-09-02 02:13,250 paired parents (REPORT.md 2026-09-01 05:32),NO - 389 here; workspace postdates the report by 20h41m
